dataset,period,series,id,vendor_or_project,product_or_class,value,note
kev_entry,2021-11-03,exploited_in_wild,CVE-2010-5326,SAP,NetWeaver,1,older CVE; SAP NetWeaver Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2012-0158,Microsoft,MSCOMCTL.OCX,1,older CVE; ransomware; Microsoft MSCOMCTL.OCX Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2012-3152,Oracle,Fusion Middleware,1,older CVE; Oracle Fusion Middleware Unspecified Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2014-1812,Microsoft,Windows,1,older CVE; ransomware; Microsoft Windows Group Policy Preferences Password Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2015-1641,Microsoft,Office,1,older CVE; Microsoft Office Memory Corruption Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2015-4852,Oracle,WebLogic Server,1,older CVE; Oracle WebLogic Server Deserialization of Untrusted Data Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2016-0167,Microsoft,Win32k,1,older CVE; ransomware; Microsoft Win32k Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2016-0185,Microsoft,Windows,1,older CVE; Microsoft Windows Media Center Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2016-3235,Microsoft,Office,1,older CVE; Microsoft Office OLE DLL Side Loading Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2016-3643,SolarWinds,Virtualization Manager,1,older CVE; SolarWinds Virtualization Manager Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2016-3715,ImageMagick,ImageMagick,1,older CVE; ImageMagick Arbitrary File Deletion Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2016-3718,ImageMagick,ImageMagick,1,older CVE; ImageMagick Server-Side Request Forgery (SSRF) Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2016-3976,SAP,NetWeaver,1,older CVE; SAP NetWeaver Directory Traversal Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2016-4437,Apache,Shiro,1,older CVE; Apache Shiro Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2016-7255,Microsoft,Win32k,1,older CVE; Microsoft Win32k Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2016-9563,SAP,NetWeaver,1,older CVE; SAP NetWeaver XML External Entity (XXE) Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2017-0143,Microsoft,Windows,1,older CVE; ransomware; Microsoft Windows Server Message Block (SMBv1) Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2017-0199,Microsoft,Office and WordPad,1,older CVE; ransomware; Microsoft Office and WordPad Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2017-11774,Microsoft,Office,1,older CVE; Microsoft Office Outlook Security Feature Bypass Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2017-11882,Microsoft,Office,1,older CVE; ransomware; Microsoft Office Memory Corruption Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2017-16651,Roundcube,Roundcube Webmail,1,older CVE; Roundcube Webmail File Disclosure Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2017-5638,Apache,Struts,1,older CVE; ransomware; Apache Struts Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2017-6327,Symantec,Symantec Messaging Gateway,1,older CVE; Symantec Messaging Gateway Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2017-7269,Microsoft,Internet Information Services (IIS),1,older CVE; Microsoft Windows Server Buffer Overflow Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2017-8759,Microsoft,.NET Framework,1,older CVE; Microsoft .NET Framework Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2017-9248,Progress,ASP.NET AJAX and Sitefinity,1,older CVE; Progress Telerik UI for ASP.NET AJAX and Sitefinity Cryptographic Weakness Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2017-9805,Apache,Struts,1,older CVE; Apache Struts Deserialization of Untrusted Data Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2017-9822,DotNetNuke (DNN),DotNetNuke (DNN),1,older CVE; ransomware; DotNetNuke (DNN) Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-0171,Cisco,IOS and IOS XE,1,older CVE; Cisco IOS and IOS XE Software Smart Install Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-0296,Cisco,Adaptive Security Appliance (ASA),1,older CVE; Cisco Adaptive Security Appliance (ASA) Denial-of-Service Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-0798,Microsoft,Office,1,older CVE; Microsoft Office Memory Corruption Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-0802,Microsoft,Office,1,older CVE; ransomware; Microsoft Office Memory Corruption Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-11776,Apache,Struts,1,older CVE; Apache Struts Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-13379,Fortinet,FortiOS,1,older CVE; ransomware; Fortinet FortiOS SSL VPN Path Traversal Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-14558,Tenda,"AC7, AC9, and AC10 Routers",1,"older CVE; Tenda AC7, AC9, and AC10 Routers Command Injection Vulnerability"
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-15811,DotNetNuke (DNN),DotNetNuke (DNN),1,older CVE; DotNetNuke (DNN) Inadequate Encryption Strength Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-15961,Adobe,ColdFusion,1,older CVE; Adobe ColdFusion Unrestricted File Upload Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-18325,DotNetNuke (DNN),DotNetNuke (DNN),1,older CVE; DotNetNuke (DNN) Inadequate Encryption Strength Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-20062,ThinkPHP,noneCms,1,"older CVE; ThinkPHP ""noneCms"" Remote Code Execution Vulnerability"
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-2380,SAP,Customer Relationship Management (CRM),1,older CVE; ransomware; SAP Customer Relationship Management (CRM) Path Traversal Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-4878,Adobe,Flash Player,1,older CVE; ransomware; Adobe Flash Player Use-After-Free Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-4939,Adobe,ColdFusion,1,older CVE; Adobe ColdFusion Deserialization of Untrusted Data Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-6789,Exim,Exim,1,older CVE; ransomware; Exim Buffer Overflow Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-7600,Drupal,Drupal Core,1,older CVE; ransomware; Drupal Core Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2018-8653,Microsoft,Internet Explorer,1,older CVE; Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-0211,Apache,HTTP Server,1,older CVE; Apache HTTP Server Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-0541,Microsoft,MSHTML,1,older CVE; Microsoft MSHTML Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-0604,Microsoft,SharePoint,1,older CVE; ransomware; Microsoft SharePoint Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-0708,Microsoft,Remote Desktop Services,1,older CVE; ransomware; Microsoft Remote Desktop Services Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-0797,Microsoft,Win32k,1,older CVE; Microsoft Win32k Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-0803,Microsoft,Win32k,1,older CVE; ransomware; Microsoft Win32k Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-0808,Microsoft,Win32k,1,older CVE; Microsoft Win32k Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-0859,Microsoft,Win32k,1,older CVE; Microsoft Win32k Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-0863,Microsoft,Windows,1,older CVE; Microsoft Windows Error Reporting (WER) Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-11510,Ivanti,Pulse Connect Secure,1,older CVE; ransomware; Ivanti Pulse Connect Secure Arbitrary File Read Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-11539,Ivanti,Pulse Connect Secure and Pulse Policy Secure,1,older CVE; ransomware; Ivanti Pulse Connect Secure and Policy Secure Command Injection Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-11580,Atlassian,Crowd and Crowd Data Center,1,older CVE; ransomware; Atlassian Crowd and Crowd Data Center Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-11634,Citrix,Workspace Application and Receiver for Windows,1,older CVE; ransomware; Citrix Workspace Application and Receiver for Windows Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-1214,Microsoft,Windows,1,older CVE; Microsoft Windows Privilege Common Log File System (CLFS) Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-1215,Microsoft,Windows,1,older CVE; ransomware; Microsoft Windows Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-13608,Citrix,StoreFront Server,1,older CVE; ransomware; Citrix StoreFront Server XML External Entity (XXE) Processing Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-1367,Microsoft,Internet Explorer,1,older CVE; ransomware; Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-1429,Microsoft,Internet Explorer,1,older CVE; Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-15752,Docker,Desktop Community Edition,1,older CVE; Docker Desktop Community Edition Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-15949,Nagios,Nagios XI,1,older CVE; Nagios XI Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-16256,SIMalliance,Toolbox Browser,1,older CVE; SIMalliance Toolbox Browser Command Injection Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-1653,Cisco,Small Business RV320 and RV325 Routers,1,older CVE; Cisco Small Business RV320 and RV325 Routers Information Disclosure Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-16759,vBulletin,vBulletin,1,older CVE; vBulletin PHP Module Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-17026,Mozilla,Firefox and Thunderbird,1,older CVE; Mozilla Firefox And Thunderbird Type Confusion Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-17558,Apache,Solr,1,older CVE; Apache Solr VelocityResponseWriter Plug-In Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-18187,Trend Micro,OfficeScan,1,older CVE; Trend Micro OfficeScan Directory Traversal Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-18935,Progress,Telerik UI for ASP.NET AJAX,1,older CVE; ransomware; Progress Telerik UI for ASP.NET AJAX Deserialization of Untrusted Data Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-18988,TeamViewer,Desktop,1,older CVE; TeamViewer Desktop Bypass Remote Login Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-19356,Netis,WF2419 Devices,1,older CVE; Netis WF2419 Devices Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-19781,Citrix,"Application Delivery Controller (ADC), Gateway, and SD-WAN WANOP Appliance",1,"older CVE; ransomware; Citrix ADC, Gateway, and SD-WAN WANOP Appliance Code Execution Vulnerability"
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-20085,TVT,NVMS-1000,1,older CVE; TVT NVMS-1000 Directory Traversal Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-2215,Android,Android Kernel,1,older CVE; Android Kernel Use-After-Free Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-3396,Atlassian,Confluence Server and Data Server,1,older CVE; ransomware; Atlassian Confluence Server and Data Center Server-Side Template Injection Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-3398,Atlassian,Confluence Server and Data Center,1,older CVE; Atlassian Confluence Server and Data Center Path Traversal Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-4716,IBM,Planning Analytics,1,older CVE; IBM Planning Analytics Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-5544,VMware,VMware ESXi and Horizon DaaS,1,older CVE; ransomware; VMware ESXi and Horizon DaaS OpenSLP Heap-Based Buffer Overflow Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-5591,Fortinet,FortiOS,1,older CVE; ransomware; Fortinet FortiOS Default Configuration Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-6223,Apple,iOS and macOS,1,older CVE; Apple iOS and macOS Group Facetime Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-7481,SonicWall,SMA100,1,older CVE; ransomware; SonicWall SMA100 SQL Injection Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-8394,Zoho,ManageEngine,1,older CVE; Zoho ManageEngine ServiceDesk Plus (SDP) File Upload Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-9082,ThinkPHP,ThinkPHP,1,older CVE; ThinkPHP Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2019-9978,WordPress,Social Warfare Plugin,1,older CVE; WordPress Social Warfare Plugin Cross-Site Scripting (XSS) Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-0041,Android,Android Kernel,1,older CVE; Android Kernel Out-of-Bounds Write Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-0069,MediaTek,Multiple Chipsets,1,older CVE; Mediatek Multiple Chipsets Insufficient Input Validation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-0601,Microsoft,Windows,1,older CVE; Microsoft Windows CryptoAPI Spoofing Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-0646,Microsoft,.NET Framework,1,older CVE; Microsoft .NET Framework Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-0674,Microsoft,Internet Explorer,1,older CVE; Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-0683,Microsoft,Windows,1,older CVE; Microsoft Windows Installer Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-0688,Microsoft,Exchange Server,1,older CVE; ransomware; Microsoft Exchange Server Validation Key Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-0878,Microsoft,Edge and Internet Explorer,1,older CVE; ransomware; Microsoft Edge and Internet Explorer Memory Corruption Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-0938,Microsoft,Windows,1,older CVE; Microsoft Windows Adobe Font Manager Library Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-0968,Microsoft,Internet Explorer,1,older CVE; ransomware; Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-0986,Microsoft,Windows,1,older CVE; Microsoft Windows Kernel Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-10148,SolarWinds,Orion,1,older CVE; SolarWinds Orion Authentication Bypass Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-10181,Sumavision,Enhanced Multimedia Router (EMR),1,older CVE; Sumavision EMR Cross-Site Request Forgery (CSRF) Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-10189,Zoho,ManageEngine,1,older CVE; Zoho ManageEngine Desktop Central File Upload Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-10199,Sonatype,Nexus Repository,1,older CVE; Sonatype Nexus Repository Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-1020,Microsoft,Windows,1,older CVE; Microsoft Windows Adobe Font Manager Library Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-10221,rConfig,rConfig,1,older CVE; rConfig OS Command Injection Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-1040,Microsoft,Hyper-V RemoteFX,1,older CVE; Microsoft Hyper-V RemoteFX vGPU Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-1054,Microsoft,Win32k,1,older CVE; Microsoft Win32k Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-10987,Tenda,AC1900 Router AC15 Model,1,older CVE; Tenda AC1900 Router AC15 Model Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-1147,Microsoft,".NET Framework, SharePoint, Visual Studio",1,"older CVE; Microsoft .NET Framework, SharePoint, and Visual Studio Remote Code Execution Vulnerability"
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-11651,SaltStack,Salt,1,older CVE; SaltStack Salt Authentication Bypass Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-11652,SaltStack,Salt,1,older CVE; SaltStack Salt Path Traversal Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-11738,WordPress,Snap Creek Duplicator Plugin,1,older CVE; WordPress Snap Creek Duplicator Plugin File Download Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-12271,Sophos,SFOS,1,older CVE; ransomware; Sophos SFOS SQL Injection Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-12812,Fortinet,FortiOS,1,older CVE; ransomware; Fortinet FortiOS SSL VPN Improper Authentication Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-1350,Microsoft,Windows,1,older CVE; Microsoft Windows DNS Server Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-1380,Microsoft,Internet Explorer,1,older CVE; Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-1464,Microsoft,Windows,1,older CVE; Microsoft Windows Spoofing Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-1472,Microsoft,Netlogon,1,older CVE; ransomware; Microsoft Netlogon Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-14750,Oracle,WebLogic Server,1,older CVE; Oracle WebLogic Server Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-14871,Oracle,Solaris and Zettabyte File System (ZFS),1,older CVE; Oracle Solaris and Zettabyte File System (ZFS) Unspecified Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-14882,Oracle,WebLogic Server,1,older CVE; Oracle WebLogic Server Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-14883,Oracle,WebLogic Server,1,older CVE; Oracle WebLogic Server Unspecified Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-15505,Ivanti,MobileIron Multiple Products,1,older CVE; Ivanti MobileIron Multiple Products Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-15999,Google,Chrome FreeType,1,older CVE; Google Chrome FreeType Heap Buffer Overflow Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-16009,Google,Chromium V8,1,older CVE; Google Chromium V8 Type Confusion Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-16010,Google,Chrome for Android UI,1,older CVE; Google Chrome for Android UI Heap Buffer Overflow Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-16013,Google,Chromium V8,1,older CVE; Google Chromium V8 Incorrect Implementation Vulnerabililty
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-16017,Google,Chrome,1,older CVE; Google Chrome Use-After-Free Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-16846,SaltStack,Salt,1,older CVE; SaltStack Salt Shell Injection Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-17087,Microsoft,Windows,1,older CVE; Microsoft Windows Kernel Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-17144,Microsoft,Exchange Server,1,older CVE; Microsoft Exchange Server Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-17496,vBulletin,vBulletin,1,older CVE; vBulletin PHP Module Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-17530,Apache,Struts,1,older CVE; Apache Struts Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-24557,Trend Micro,"Apex One, OfficeScan, and Worry-Free Business Security",1,older CVE; Trend Micro Multiple Products Improper Access Control Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-25213,WordPress,File Manager Plugin,1,older CVE; WordPress File Manager Plugin Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-25506,D-Link,DNS-320 Device,1,older CVE; D-Link DNS-320 Device Command Injection Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-2555,Oracle,Multiple Products,1,older CVE; Oracle Multiple Products Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-26919,NETGEAR,JGS516PE Devices,1,older CVE; Netgear JGS516PE Devices Missing Function Level Access Control Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-27930,Apple,Multiple Products,1,older CVE; Apple Multiple Products Memory Corruption Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-27932,Apple,Multiple Products,1,older CVE; Apple Multiple Products Type Confusion Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-27950,Apple,Multiple Products,1,older CVE; Apple Multiple Products Memory Initialization Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-29557,D-Link,DIR-825 R1 Devices,1,older CVE; D-Link DIR-825 R1 Devices Buffer Overflow Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-29583,Zyxel,Multiple Products,1,older CVE; Zyxel Multiple Products Use of Hard-Coded Credentials Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-3118,Cisco,IOS XR,1,older CVE; Cisco IOS XR Software Discovery Protocol Format String Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-3161,Cisco,Cisco IP Phones,1,older CVE; Cisco IP Phones Web Server Remote Code Execution and Denial-of-Service Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-3452,Cisco,Adaptive Security Appliance (ASA) and Firepower Threat Defense (FTD),1,older CVE; Cisco ASA and FTD Read-Only Path Traversal Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-3566,Cisco,IOS XR,1,older CVE; Cisco IOS XR Software DVMRP Memory Exhaustion Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-3569,Cisco,IOS XR,1,older CVE; Cisco IOS XR Software DVMRP Memory Exhaustion Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-3580,Cisco,Adaptive Security Appliance (ASA) and Firepower Threat Defense (FTD),1,older CVE; ransomware; Cisco ASA and FTD Cross-Site Scripting (XSS) Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-3950,VMware,Multiple Products,1,older CVE; VMware Multiple Products Privilege Escalation Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-3952,VMware,vCenter Server,1,older CVE; VMware vCenter Server Information Disclosure Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-3992,VMware,ESXi,1,older CVE; ransomware; VMware ESXi OpenSLP Use-After-Free Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-4006,VMware,Multiple Products,1,older CVE; Multiple VMware Products Command Injection Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-4427,IBM,Data Risk Manager,1,older CVE; IBM Data Risk Manager Security Bypass Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-4428,IBM,Data Risk Manager,1,older CVE; IBM Data Risk Manager Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-4430,IBM,Data Risk Manager,1,older CVE; IBM Data Risk Manager Directory Traversal Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-5735,Amcrest,Cameras and Network Video Recorder (NVR),1,older CVE; Amcrest Cameras and NVR Stack-based Buffer Overflow Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-5847,Unraid,Unraid,1,older CVE; Unraid Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-5849,Unraid,Unraid,1,older CVE; Unraid Authentication Bypass Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-5902,F5,BIG-IP,1,older CVE; ransomware; F5 BIG-IP Traffic Management User Interface (TMUI) Remote Code Execution Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-6207,SAP,Solution Manager,1,older CVE; SAP Solution Manager Missing Authentication for Critical Function Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-6287,SAP,NetWeaver,1,older CVE; SAP NetWeaver Missing Authentication for Critical Function Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-6418,Google,Chromium V8,1,older CVE; Google Chromium V8 Type Confusion Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-6819,Mozilla,Firefox and Thunderbird,1,older CVE; Mozilla Firefox And Thunderbird Use-After-Free Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-6820,Mozilla,Firefox and Thunderbird,1,older CVE; Mozilla Firefox And Thunderbird Use-After-Free Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-7961,Liferay,Liferay Portal,1,older CVE; Liferay Portal Deserialization of Untrusted Data Vulnerability
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-8193,Citrix,"Application Delivery Controller (ADC), Gateway, and SD-WAN WANOP Appliance",1,"older CVE; Citrix ADC, Gateway, and SD-WAN WANOP Appliance Authorization Bypass Vulnerability"
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-8195,Citrix,"Application Delivery Controller (ADC), Gateway, and SD-WAN WANOP Appliance",1,"older CVE; Citrix ADC, Gateway, and SD-WAN WANOP Appliance Information Disclosure Vulnerability"
kev_entry,2021-11-03,exploited_in_wild,CVE-2020-8196,Citrix,"Application Delivery Controller (ADC), Gateway, and SD-WAN WANOP Appliance",1,"older CVE; Citrix ADC, Gateway, and SD-WAN WANOP Appliance Information Disclosure Vulnerability"
